longitude,latitude,house_id
-117.37,34.0,11875
-117.9,33.72,10871
-119.04,35.37,2920
-122.3,37.81,66
-122.49,37.54,17182
-118.32,34.08,4327
-117.11,32.76,14094
-117.73,35.73,3097
-116.67,32.97,15590
-117.68,35.6,3110
-122.69,38.34,19149
-118.08,33.89,7805
-119.71,36.77,2127
-118.28,34.04,4815
-119.51,34.39,17302
-124.14,40.58,2645
-118.08,33.97,7015
-118.32,34.17,5893
-118.25,34.07,4428
-121.37,38.66,12876
-117.86,33.8,11075
-122.04,37.59,850
-121.81,37.25,18425
-121.3,38.65,12929
-118.02,33.94,7072
-119.58,36.69,2376
-118.18,34.1,4463
-118.23,34.13,4188
-117.88,33.82,11100
-117.14,32.75,14039
-121.97,37.52,918
-118.11,33.82,8155
-119.54,38.51,9668
-118.14,34.05,6865
-122.43,37.8,15676
-122.19,37.8,229
-122.09,37.64,793
-122.94,38.64,19352
-122.27,37.81,88
-117.77,33.71,10629
-119.71,34.44,17215
-118.53,34.2,3911
-122.27,38.12,18906
-118.34,33.93,8421
-118.11,34.11,6757
-117.31,33.1,15289
-121.36,38.15,16428
-118.41,34.24,3615
-121.87,37.32,17667
-118.26,34.14,5807
-119.19,34.16,20297
-117.94,34.1,6128
-121.27,38.31,13121
-118.28,34.1,4376
-119.08,35.42,2824
-117.66,34.14,13235
-116.21,33.72,12416
-119.31,36.3,19918
-118.13,33.86,7945
-118.4,34.04,5368
-121.97,36.97,18652
-122.22,37.78,249
-118.37,34.18,3704
-118.01,34.06,6518
-124.09,40.88,2592
-117.88,34.0,6306
-116.32,34.1,13892
-118.41,34.07,8874
-119.01,35.32,3003
-117.4,34.06,13492
-121.96,37.99,1649
-119.74,34.45,17229
-118.01,33.87,11683
-121.91,36.59,9849
-117.89,33.82,11092
-122.29,37.54,17008
-121.25,38.66,12937
-118.53,34.45,9156
-121.98,37.28,18002
-118.07,34.07,6532
-121.58,39.12,20606
-121.18,41.31,9661
-122.16,37.75,369
-117.86,33.62,10670
-117.97,33.68,11452
-122.23,37.75,563
-117.88,33.69,10857
-121.21,39.49,20637
-117.06,32.63,14882
-118.75,34.26,20475
-117.18,34.07,13722
-122.5,37.92,9377
-122.43,37.75,15847
-117.32,34.11,13512
-118.34,34.02,4795
-117.83,33.67,10657
-117.34,33.89,12086
-118.19,33.78,8246
-119.73,36.83,2325
-117.98,33.66,11446
-120.08,34.59,17332
-118.37,33.91,8445
-117.01,32.75,14970
-118.01,33.86,11670
-117.15,33.7,12172
-121.84,37.37,17785
-117.25,34.49,13821
-121.86,37.66,984
-121.08,38.9,11736
-121.87,37.32,17666
-118.08,33.98,6943
-120.15,39.15,11714
-118.27,33.81,7646
-117.42,34.02,11966
-118.2,33.93,7474
-116.51,34.85,13889
-121.3,38.65,12928
-122.18,37.88,1628
-121.31,37.96,16189
-117.98,33.77,11320
-118.37,34.17,3763
-121.44,38.61,12700
-116.97,32.79,15071
-120.98,37.69,19461
-119.86,34.42,17459
-121.87,37.4,17810
-119.78,34.44,17500
-122.46,37.75,16005
-116.35,34.13,13895
-121.33,38.61,12906
-117.92,33.89,10151
-117.63,34.1,13276
-118.08,33.87,7917
-122.12,37.42,18312
-122.46,37.79,15700
-120.54,38.41,1228
-122.41,37.75,15876
-121.42,38.51,12662
-118.31,33.89,8513
-117.11,32.78,14695
-117.58,33.87,12065
-118.19,33.99,7309
-122.3,37.86,439
-121.35,38.04,16336
-122.06,37.6,840
-122.33,37.58,16924
-118.29,33.74,5649
-117.16,34.05,13753
-118.6,34.15,4018
-117.7,34.09,13189
-121.79,38.67,20557
-120.57,38.2,1225
-121.95,36.98,18661
-122.81,40.93,19782
-118.35,33.95,8376
-116.14,34.45,13891
-122.66,38.42,19179
-117.88,34.14,5943
-118.46,34.01,5452
-117.94,33.7,11412
-121.62,39.11,19699
-117.94,34.05,6266
-122.25,37.83,117
-121.79,38.66,20568
-118.17,34.04,7189
-118.2,34.04,4516
-117.84,33.75,10977
-118.18,33.83,8070
-120.39,38.03,20079
-122.87,39.13,3280
-117.06,32.76,14172
-118.38,34.58,9097
-122.42,37.74,15917
-117.74,34.09,5999
-118.3,33.98,5083
-117.21,33.95,12118
-118.3,34.05,4670
-119.19,34.15,20301
-118.28,33.94,5201
-121.87,37.39,17812
-119.81,36.8,2255
-118.11,33.83,8017
-122.07,37.95,1402
-118.3,34.09,4306
-119.71,34.42,17256
-118.49,34.43,9161
-122.02,37.99,1433
-118.43,34.03,5404
-118.23,33.9,7588
-118.09,34.09,6807
-117.3,33.17,15450
-122.48,37.75,16063
-122.45,38.58,9976
-117.92,33.61,10744
-120.02,38.92,1897
-118.87,34.22,20395
-117.84,33.78,11032
-118.19,33.97,7315
-118.99,35.36,2938
-118.34,34.05,4748
-122.44,37.79,15712
-121.26,37.97,16257
-118.41,33.89,8582
-118.8,34.27,20440
-121.39,38.69,12850
-122.04,36.96,18555
-118.37,33.88,8598
-118.0,33.81,11249
-119.82,34.44,17490
-121.31,37.96,16212
-116.72,33.56,12312
-122.33,37.95,1765
-117.69,34.04,13211
-121.43,37.74,16580
-118.15,33.84,8040
-118.22,34.07,4445
-120.44,34.93,17402
-122.35,40.68,18756
-118.15,34.04,6902
-118.38,34.18,3752
-121.3,38.0,16363
-117.99,33.76,11561
-120.95,37.67,19454
-117.97,33.88,11704
-122.34,37.93,1796
-122.32,40.58,18726
-118.57,34.21,3936
-122.21,37.43,17158
-117.83,33.74,10902
-121.34,38.65,12895
-117.87,33.86,10270
-121.81,39.71,1092
-119.29,36.28,19941
-118.28,33.82,7637
-122.09,37.63,828
-118.18,33.88,7960
-120.07,36.97,9255
-122.13,37.67,743
-121.93,37.34,17899
-118.31,33.8,5588
-117.97,33.69,11416
-119.26,35.87,20061
-117.14,32.8,14654
-117.58,33.88,12060
-120.14,36.0,3255
-122.23,37.83,510
-120.91,39.39,10064
-120.23,39.56,18817
-121.92,37.25,18027
-122.61,38.09,9282
-121.02,37.71,19425
-118.06,33.85,7905
-118.1,34.05,6891
-121.65,36.67,9708
-117.59,33.61,10402
-118.51,34.11,5260
-120.26,37.11,9218
-119.23,36.45,19848
-117.5,33.98,11982
-118.3,33.96,5121
-118.1,33.9,7804
-117.86,34.13,5956
-121.37,38.68,12853
-121.91,37.24,18031
-117.19,34.08,13718
-117.92,33.62,10794
-119.13,34.19,20309
-122.68,38.43,19180
-122.19,39.5,2533
-121.59,39.79,1113
-118.49,34.31,3476
-124.11,40.57,2647
-118.09,34.07,6882
-118.32,33.9,8477
-117.41,33.94,11939
-117.24,32.73,14369
-117.05,32.56,14755
-119.02,35.39,2834
-118.24,34.16,5782
-121.26,38.66,12938
-118.14,34.08,6798
-122.27,40.46,18777
-117.96,33.9,10161
-118.29,33.97,5094
-120.85,37.5,19663
-121.23,38.78,11784
-121.43,38.69,12831
-119.32,36.33,19866
-117.23,32.81,14424
-117.2,32.8,14633
-119.23,34.42,20156
-118.22,33.99,7265
-118.44,34.15,4060
-118.02,33.98,6978
-118.25,34.01,4893
-119.63,34.42,17290
-117.94,34.06,6231
-121.79,37.3,17740
-123.79,39.44,9471
-117.99,33.79,11263
-122.5,38.82,3337
-122.53,37.97,9322
-121.49,38.55,12540
-124.16,40.78,2567
-117.32,34.06,13641
-117.61,34.34,13803
-117.3,34.13,13585
-118.12,33.98,7252
-119.79,36.7,2020
-122.02,37.56,873
-118.97,35.37,2880
-117.7,34.04,13212
-118.42,33.99,5511
-118.58,34.24,3560
-122.45,37.72,16033
-117.96,33.93,10094
-118.4,33.85,8654
-117.83,33.89,10287
-118.45,34.18,3849
-122.2,37.47,17083
-118.06,33.91,7783
-117.25,32.73,14375
-117.98,33.72,11443
-120.35,40.63,3350
-117.58,33.87,12057
-118.86,34.16,20377
-122.43,37.79,15704
-117.08,32.97,15221
-118.39,34.02,8955
-119.77,35.65,3060
-117.63,34.09,13305
-119.76,36.83,2304
-118.3,33.74,8553
-115.99,33.4,2768
-118.2,33.79,8113
-121.37,38.68,12847
-120.44,34.65,17431
-117.96,33.68,11373
-117.9,33.99,6304
-117.12,32.58,14786
-122.49,37.74,16081
-118.06,34.16,6386
-117.82,33.79,11026
-117.24,33.05,15227
-115.56,32.78,2739
-117.98,33.77,11322
-118.38,33.87,8623
-121.34,38.63,12900
-121.47,38.52,12651
-117.22,33.87,12139
-120.55,38.07,1213
-121.55,38.59,20513
-120.11,34.66,17326
-117.14,32.7,14315
-121.5,38.61,12816
-119.78,36.8,2292
-117.22,32.86,14506
-118.5,34.02,8891
-122.55,38.1,9271
-117.64,34.05,13346
-118.2,33.96,7420
-118.65,34.2,3955
-117.87,33.6,10735
-118.23,33.99,7264
-116.97,32.65,14932
-122.04,37.34,18149
-116.99,32.79,15033
-118.19,33.87,7962
-121.23,40.29,11865
-116.91,32.75,14963
-122.09,37.97,1388
-120.95,37.74,19401
-122.53,37.86,9422
-121.5,38.5,12609
-122.04,37.67,755
-118.22,34.19,5728
-118.46,34.23,3649
-116.98,34.05,13774
-121.44,38.61,12803
-122.35,37.57,16908
-118.51,34.3,3478
-118.26,34.13,5813
-117.53,34.1,13399
-122.59,38.12,9277
-122.28,37.91,1845
-117.91,33.65,10819
-121.03,39.14,9996
-118.19,33.82,8081
-117.85,33.86,10260
-122.36,37.72,16175
-121.93,37.4,17892
-118.1,33.91,7768
-122.02,37.35,18167
-121.04,37.7,19423
-118.24,34.23,5693
-122.03,38.25,18968
-117.07,32.71,14191
-121.49,38.49,12630
-117.0,32.77,15040
-117.93,33.83,11196
-117.33,34.13,13508
-117.81,33.73,10992
-122.01,39.21,1254
-117.88,34.09,6088
-121.54,39.08,20616
-117.73,34.07,6035
-122.06,40.02,19768
-121.84,37.37,17786
-117.69,33.47,10501
-118.08,34.07,6533
-120.06,36.72,2191
-121.28,37.94,16280
-122.21,37.78,241
-118.94,34.24,20336
-118.36,34.05,4734
-116.15,33.64,12426
-117.94,33.93,10097
-117.16,32.81,14605
-117.38,33.97,11884
-117.14,32.75,14042
-120.35,37.99,20071
-118.3,33.94,8328
-122.28,37.53,17012
-118.11,33.73,11512
-118.35,33.89,8533
-121.89,37.34,17532
-118.38,33.89,8588
-121.9,37.36,17506
-118.38,34.05,4740
-119.46,35.14,3025
-117.27,33.03,15261
-118.78,34.27,20454
-117.17,34.03,13761
-118.02,33.77,11580
-118.36,33.92,8431
-120.76,38.12,1221
-119.74,34.44,17205
-122.12,37.29,18365
-118.47,33.99,5469
-122.49,37.75,16069
-117.54,34.55,13800
-118.45,34.22,3648
-119.42,35.4,3032
-118.13,33.86,7944
-117.07,33.13,15521
-118.46,34.06,5303
-117.85,33.84,11071
-120.96,41.12,3347
-117.07,32.59,14898
-118.12,34.06,6842
-118.24,34.02,4895
-118.78,34.25,20443
-121.56,39.1,20611
-121.23,37.82,16551
-122.25,38.05,1678
-117.02,32.76,15008
-119.38,35.49,3050
-118.0,33.93,7087
-117.05,32.63,14908
-118.18,33.93,7463
-118.54,34.22,3588
-118.41,34.02,5434
-115.56,32.79,2734
-117.97,34.06,6240
-118.3,33.97,5095
-118.09,33.92,7678
-117.15,32.7,14321
-118.49,34.26,3515
-117.05,32.82,14738
-118.29,33.93,5209
-118.31,33.98,5073
-122.44,37.77,15760
-121.32,38.67,12978
-121.42,38.52,12582
-120.67,35.62,16607
-117.76,34.04,6053
-119.29,34.28,20229
-119.75,36.76,2115
-122.23,37.81,154
-122.27,37.85,501
-122.42,37.77,15792
-122.3,37.97,1702
-121.99,38.36,19040
-121.38,38.65,12880
-118.46,34.27,3501
-120.14,34.59,17324
-122.27,37.85,17
-118.29,34.25,3378
-115.52,32.73,2723
-117.69,33.55,10522
-117.99,33.9,7102
-117.09,32.83,14682
-118.45,34.3,3483
-117.87,33.6,10731
-121.59,39.74,1141
-122.4,37.79,15655
-119.29,36.34,19872
-118.06,33.78,11612
-121.96,37.31,17975
-117.2,34.26,13946
-118.38,34.1,4354
-118.29,33.74,5650
-118.22,33.98,7270
-117.96,34.07,6140
-117.27,32.99,15249
-118.18,33.79,8121
-118.09,33.92,7679
-118.11,34.16,6671
-122.18,37.73,328
-118.32,33.88,8678
-120.07,36.96,9249
-118.98,37.65,9678
-118.33,33.97,5045
-118.48,34.23,3606
-117.37,33.19,15309
-121.35,38.01,16306
-122.35,40.56,18739
-117.3,34.54,13841
-118.32,34.17,5896
-117.8,33.67,10614
-122.52,37.98,9308
-119.77,36.91,2311
-120.59,34.7,17414
-118.27,33.96,5150
-118.23,33.89,7582
-121.29,37.97,16190
-118.0,33.9,7106
-122.09,37.4,18244
-118.22,34.21,5707
-117.04,32.77,15012
-118.21,33.97,7370
-122.21,38.83,20582
-117.36,33.88,12088
-121.24,37.96,16269
-122.29,37.84,507
-116.66,33.09,15589
-117.03,32.71,14198
-117.94,33.78,11307
-118.19,33.98,7310
-122.23,39.53,2529
-122.0,37.3,18110
-119.19,36.14,20005
-122.0,37.31,18109
-122.1,37.88,1614
-117.34,33.46,15381
-122.4,38.34,9950
-118.22,34.13,4125
-118.04,33.8,11613
-118.97,36.06,20040
-117.17,32.63,14805
-117.6,33.45,10440
-121.48,38.55,12549
-122.36,37.56,16911
-116.33,34.15,13897
-118.52,34.29,3481
-118.28,34.07,4579
-118.46,34.04,5332
-122.26,38.15,18907
-122.63,38.21,19115
-117.19,32.84,14586
-120.5,37.34,9588
-117.77,33.72,10625
-118.2,33.94,7433
-121.95,36.61,9807
-117.86,34.09,6079
-118.35,33.93,8422
-121.89,40.97,18800
-121.94,37.3,17579
-119.22,34.28,20213
-117.3,34.52,13850
-119.72,34.43,17210
-118.45,34.0,5480
-118.61,34.21,3944
-119.76,36.8,2290
-122.15,37.44,18339
-116.86,34.31,13969
-121.08,39.21,10035
-117.95,33.76,11331
-122.04,37.66,706
-122.45,41.28,18855
-118.08,34.12,6739
-119.27,36.32,19906
-119.58,36.11,3243
-118.44,34.03,5403
-122.41,37.78,15779
-122.19,37.76,311
-118.08,33.98,6944
-117.88,34.01,6292
-118.59,34.47,9173
-122.12,37.89,1601
-118.02,34.62,9107
-121.97,37.31,17977
-121.98,37.27,18013
-118.5,34.15,4043
-118.44,34.18,3856
-118.27,33.92,5196
-118.39,33.99,8964
-121.98,37.36,17912
-118.08,34.04,6885
-120.48,39.66,18818
-122.31,37.52,16958
-121.26,38.13,16470
-118.04,33.87,7902
-118.1,33.99,6942
-119.85,34.44,17470
-121.43,37.75,16577
-118.38,34.28,3413
-118.3,33.99,4996
-118.42,34.02,5425
-120.86,37.69,19579
-119.07,35.33,2979
-122.72,38.31,19135
-122.18,37.75,346
-117.63,34.08,13301
-119.02,35.41,2821
-121.85,37.28,17685
-118.42,33.99,5512
-122.43,37.43,17186
-118.3,34.19,5827
-119.82,36.79,2267
-118.11,34.06,6869
-122.05,37.68,750
-119.85,36.77,2176
-119.08,35.34,2973
-122.93,38.02,9429
-120.59,37.35,9575
-123.36,39.25,9489
-118.02,33.73,11549
-118.43,34.07,5293
-119.73,34.44,17203
-122.37,40.45,18786
-118.18,36.63,2798
-117.82,34.05,6021
-122.41,37.74,15902
-117.91,33.89,10212
-121.02,36.24,9783
-118.47,34.25,3516
-118.18,34.19,6591
-118.59,34.21,3941
-119.71,34.43,17217
-117.68,33.65,10573
-117.83,33.81,11048
-122.26,38.1,18880
-118.3,34.11,4235
-118.46,34.16,4064
-117.91,33.83,11205
-117.09,32.64,14877
-118.45,37.7,9674
-114.68,33.49,12450
-118.09,33.95,7029
-118.32,34.1,4283
-117.0,33.29,15391
-118.07,33.99,6952
-116.96,32.8,15066
-117.33,33.03,15269
-118.46,34.02,8949
-118.08,34.01,6932
-117.75,34.12,5980
-118.37,33.81,8765
-117.25,32.74,14383
-117.09,32.7,14241
-121.77,36.94,18586
-122.28,37.86,475
-114.57,33.52,12454
-117.55,34.25,13805
-117.12,33.52,12216
-120.96,37.67,19477
-118.1,33.89,7809
-117.86,33.91,10244
-117.0,34.87,13996
-118.25,33.98,7281
-118.35,33.89,8537
-118.37,34.18,3756
-123.79,39.5,9462
-122.19,37.78,272
-120.6,37.37,9560
-121.88,36.96,18674
-122.28,37.5,17043
-121.86,37.34,17553
-117.54,34.11,13372
-119.1,36.42,19843
-122.57,38.02,9301
-121.42,37.75,16575
-118.13,34.58,9118
-117.41,34.11,13448
-118.41,34.03,5383
-119.83,36.37,3176
-122.65,38.24,19125
-118.46,34.02,8951
-120.65,35.28,16647
-116.87,32.72,15611
-118.33,34.16,5897
-121.94,37.33,17941
-122.44,37.72,15952
-118.13,34.01,7239
-117.06,32.97,15222
-117.24,32.81,14451
-118.29,33.94,8326
-119.27,34.29,20222
-121.35,38.6,12727
-124.1,40.5,2649
-117.17,32.77,14625
-122.03,37.55,929
-116.51,33.89,12321
-118.48,34.02,8921
-117.1,33.56,12209
-117.13,32.8,14662
-117.82,33.88,10279
-117.84,33.79,11031
-117.5,33.92,12018
-123.2,39.15,9518
-118.29,34.09,4296
-122.47,37.76,15987
-120.39,37.96,20118
-117.72,33.99,13179
-117.09,32.73,14248
-119.06,36.1,20017
-116.94,33.73,12239
-117.23,32.86,14499
-122.16,37.77,292
-121.22,37.79,16540
-122.5,37.74,16110
-118.34,33.99,5024
-120.52,35.06,16706
-121.22,38.58,13047
-121.7,36.67,9746
-119.71,36.76,2124
-122.63,38.23,19110
-118.49,34.04,8878
-121.97,37.97,1453
-121.73,38.54,20538
-120.65,35.29,16640
-122.01,37.58,857
-121.49,37.94,16424
-117.93,33.71,11411
-118.95,34.16,20364
-119.05,35.44,2806
-122.33,40.48,18783
-122.0,37.06,18636
-118.65,34.19,3990
-122.14,37.74,613
-120.95,37.6,19569
-117.52,33.99,11990
-118.13,33.91,7825
-117.97,33.77,11316
-114.49,33.97,12448
-122.41,37.79,15656
-117.38,34.06,13491
-122.04,37.31,18101
-118.29,34.1,4228
-122.83,38.96,3326
-118.15,34.08,6792
-122.28,37.84,29
-118.39,37.37,2792
-121.39,38.63,12757
-118.05,33.98,6970
-121.37,38.59,12721
-122.28,37.81,76
-122.4,37.78,15790
-120.6,35.12,16686
-119.14,34.29,20183
-119.02,36.07,20035
-118.08,33.88,7910
-118.01,33.97,6981
-118.04,33.99,6977
-120.98,37.64,19545
-121.22,37.8,16516
-121.07,39.04,10003
-120.96,39.12,11836
-120.79,38.7,1986
-117.8,34.02,6060
-116.98,33.93,12293
-121.58,39.51,1171
-118.41,33.96,5556
-118.16,33.77,8268
-120.98,37.6,19560
-118.3,34.03,4834
-118.38,34.08,8841
-121.51,38.51,12591
-117.18,33.78,12162
-117.83,33.88,10288
-117.99,33.87,11693
-117.3,33.26,15351
-119.06,34.23,20344
-121.36,38.04,16338
-121.89,36.6,9850
-122.13,37.71,653
-118.02,34.13,6404
-122.14,37.73,644
-121.94,38.02,1355
-122.5,37.87,9414
-119.81,36.51,2466
-121.76,37.26,18462
-118.31,33.96,5122
-117.19,32.78,14644
-121.3,38.12,16461
-122.28,37.86,466
-120.96,37.66,19480
-122.2,37.96,1669
-117.93,33.65,10808
-118.38,33.91,8449
-121.85,37.44,17845
-117.76,33.98,13180
-117.78,33.68,10609
-118.0,33.67,11472
-118.55,34.19,3913
-115.54,32.99,2682
-118.09,34.08,6821
-118.19,34.22,6577
-121.42,38.6,12698
-118.35,33.94,8412
-117.19,34.27,13944
-122.06,37.67,751
-118.2,34.05,4504
-118.16,34.01,7228
-121.92,37.74,1565
-119.77,36.77,2147
-118.21,33.91,7539
-118.4,34.11,5243
-121.39,38.64,12881
-117.29,33.15,15461
-117.87,33.72,10894
-117.04,32.8,14714
-121.99,37.34,17927
-117.95,33.66,11386
-116.99,32.76,14965
-117.06,32.99,15158
-122.88,38.34,19309
-117.11,32.97,15215
-117.22,33.22,15401
-122.06,37.85,1609
-122.05,36.97,18523
-117.92,34.07,6219
-118.28,33.98,5087
-118.04,34.07,6501
-116.97,32.79,15067
-121.91,37.36,17893
-116.4,33.78,12373
-118.32,34.03,4787
-119.04,35.32,2995
-123.81,39.34,9496
-118.35,34.0,8992
-122.45,37.71,15955
-122.22,37.82,511
-118.87,34.21,20405
-117.71,34.09,5992
-118.94,34.17,20361
-118.43,34.28,3426
-119.31,34.41,20160
-118.17,33.87,7981
-119.64,36.35,3204
-118.12,34.11,6729
-122.12,37.68,726
-119.96,38.94,1877
-118.05,33.79,11619
-121.17,38.69,13015
-118.33,33.93,8343
-123.36,39.01,9505
-119.08,34.35,20147
-122.27,37.82,52
-117.97,33.93,10103
-118.44,34.16,3862
-122.11,37.7,696
-118.21,33.92,7551
-121.78,37.31,17743
-117.61,34.09,13310
-122.07,37.89,1530
-119.72,34.77,17313
-117.24,32.98,14557
-117.64,34.15,13231
-121.96,38.02,1353
-121.44,38.63,12786
-122.37,40.39,18790
-117.8,33.77,11019
-117.3,34.12,13547
-120.44,34.97,17387
-118.38,34.18,3757
-117.42,33.89,11962
-122.48,37.69,16767
-117.97,34.1,6150
-121.36,37.99,16327
-120.31,38.02,20082
-119.12,34.38,20150
-117.74,33.61,10697
-122.34,37.58,16902
-118.04,34.06,6525
-118.41,34.25,3445
-120.0,38.9,1901
-117.21,34.05,13739
-118.3,33.83,5580
-122.06,37.73,578
-121.92,36.61,9816
-121.75,36.96,18690
-117.79,33.84,10320
-121.9,37.34,17509
-122.55,38.81,3339
-122.02,37.94,1493
-117.24,33.2,15432
-117.92,33.65,10825
-122.22,37.81,155
-121.96,37.3,17987
-117.25,34.12,13621
-119.72,36.8,2129
-122.33,38.0,1715
-121.14,37.46,19614
-117.3,34.1,13556
-117.32,34.1,13558
-120.83,39.27,10045
-117.61,33.63,10417
-118.46,33.99,5484
-118.31,34.04,4829
-122.24,37.43,17170
-119.84,36.81,2226
-119.79,36.76,2087
-118.45,34.24,3622
-118.51,34.14,4048
-122.74,38.45,19261
-118.05,33.99,6963
-122.05,37.39,18209
-123.34,39.1,9507
-117.03,32.72,14994
-117.23,32.74,14367
-118.1,33.85,8005
-118.6,37.39,2786
-122.46,37.75,15997
-118.36,33.95,8381
-122.26,37.84,19
-122.11,37.69,698
-119.09,34.35,20146
-117.27,33.2,15423
-122.25,37.84,8
-118.43,34.05,5313
-121.45,38.69,12836
-120.09,37.0,9233
-123.03,38.79,19357
-117.91,34.1,6183
-122.18,37.46,17112
-118.15,33.77,8271
-121.99,36.99,18642
-118.19,33.84,8053
-121.06,37.42,19621
-121.06,38.7,1931
-118.49,34.24,3596
-121.99,37.92,1656
-121.92,36.57,9798
-117.29,32.92,14486
-121.64,36.8,9742
-121.31,38.01,16369
-122.47,37.75,15999
-121.97,37.34,17929
-117.02,32.7,14201
-121.94,38.37,18987
-121.66,39.66,1138
-121.79,37.33,17723
-122.69,38.34,19144
-119.85,36.82,2206
-122.14,37.7,665
-121.28,38.13,16455
-122.28,38.32,9907
-119.51,34.4,17299
-118.19,34.06,4483
-122.41,37.73,15936
-121.97,37.32,17970
-120.85,35.38,16617
-121.77,39.66,1098
-118.3,34.01,4962
-118.15,33.85,7996
-121.16,38.16,16483
-118.27,34.25,3384
-118.1,33.91,7764
-120.88,38.58,1981
-122.25,38.02,1666
-118.4,34.23,3662
-118.94,35.37,2872
-122.08,37.62,819
-117.03,32.73,14987
-120.27,37.11,9216
-122.05,36.87,18561
-118.31,33.9,8498
-121.49,38.56,12528
-117.1,32.73,14117
-117.93,33.76,11344
-117.95,33.79,11282
-117.06,33.01,15170
-122.08,37.61,839
-119.77,36.76,2099
-118.52,34.04,5273
-122.34,37.94,1775
-122.26,37.8,96
-122.87,38.62,19345
-119.69,36.81,2347
-121.22,38.0,16396
-121.89,37.27,17665
-120.94,37.7,19411
-121.23,38.09,16435
-116.9,34.69,14000
-118.1,34.01,7134
-116.88,33.93,12297
-118.22,34.05,4530
-118.15,33.98,7255
-118.36,33.91,8459
-122.42,37.74,15908
-118.43,34.15,4054
-118.54,34.21,3872
-117.57,34.13,13370
-117.86,33.76,10906
-119.04,34.23,20343
-122.14,37.72,651
-118.33,34.06,4654
-117.96,33.67,11432
-122.39,40.53,18734
-117.25,32.79,14431
-122.28,37.53,17014
-117.98,33.65,11388
-118.17,33.92,7455
-118.91,35.4,2863
-122.4,37.81,15630
-117.35,34.11,13517
-121.23,37.87,16423
-117.86,33.87,10274
-122.25,37.51,17031
-117.38,33.2,15316
-124.16,41.02,2613
-117.78,33.78,11009
-121.9,37.28,17659
-121.02,39.27,10055
-122.96,40.77,19783
-122.16,39.78,2518
-119.78,36.73,1997
-119.69,36.41,3171
-118.19,33.99,7306
-119.69,36.79,2355
-122.4,37.8,15628
-118.5,34.04,8880
-118.3,33.99,5067
-122.65,38.01,9337
-117.92,33.83,11208
-118.14,34.14,6707
-122.46,37.67,16789
-121.38,38.55,12679
-118.02,33.76,11542
-118.31,34.16,5894
-119.9,36.2,3248
-121.38,36.84,13165
-117.21,34.12,13708
-120.43,34.96,17375
-121.63,39.75,1135
-117.87,33.77,10969
-117.9,34.08,6204
-118.31,34.06,4629
-120.92,39.56,18822
-117.53,33.88,12048
-119.27,36.34,19882
-122.03,37.54,938
-117.59,33.4,10442
-121.89,38.02,1327
-118.35,33.86,8702
-117.96,33.65,11438
-118.04,33.72,11499
-117.97,33.68,11378
-118.01,33.78,11591
-118.06,34.09,6470
-118.13,34.07,6839
-118.45,34.2,3827
-121.82,37.24,18442
-118.31,34.26,3410
-121.77,37.68,1015
-117.99,33.67,11461
-117.91,33.63,10791
-121.95,37.35,17932
-122.71,38.46,19210
-118.67,34.3,20488
-118.27,34.13,4216
-121.75,39.4,1208
-118.99,35.33,2948
-118.56,34.37,9183
-121.34,37.96,16220
-122.07,40.95,18799
-122.19,37.75,344
-121.46,38.68,12837
-118.31,33.99,4992
-122.31,38.3,9927
-117.98,33.76,11323
-122.43,37.77,15767
-122.27,37.45,17169
-117.31,34.09,13561
-121.2,39.23,10019
-121.94,37.29,17989
-121.13,36.21,9781
-117.57,34.07,13393
-118.29,34.08,4615
-117.06,32.56,14760
-122.01,37.92,1655
-117.35,33.16,15299
-122.44,37.77,15749
-121.47,38.58,12473
-118.21,33.93,7475
-121.97,37.28,18000
-118.56,34.19,3966
-117.94,33.84,11144
-118.34,34.04,4775
-121.14,39.86,11851
-117.23,32.73,14370
-121.92,38.37,18997
-121.16,38.75,11747
-116.05,34.12,13918
-122.01,38.37,19029
-121.48,38.58,12476
-122.02,37.11,18611
-117.18,34.05,13729
-118.08,34.08,6818
-116.97,32.83,15102
-118.15,33.79,8199
-120.41,34.87,17363
-117.81,33.64,10727
-121.3,38.59,13077
-121.05,38.92,11812
-121.86,36.58,9857
-122.09,37.4,18231
-118.2,33.87,7975
-122.26,37.82,100
-117.38,33.97,11904
-117.78,33.51,10685
-117.1,32.83,14681
-118.29,33.72,5683
-122.16,37.7,672
-118.54,34.38,9177
-118.13,34.18,6614
-122.63,38.22,19114
-121.32,38.26,13131
-118.19,33.99,7303
-122.1,37.36,18358
-117.87,34.1,6082
-118.24,34.0,4928
-117.29,33.05,15265
-118.44,34.05,5325
-118.38,34.03,8953
-118.26,33.95,5181
-117.07,33.03,15175
-117.21,33.13,15493
-117.08,32.62,14889
-118.44,34.19,3837
-118.09,34.08,6823
-121.99,37.4,17875
-122.24,37.75,564
-120.6,37.36,9561
-117.08,32.65,14859
-119.07,35.35,2966
-118.34,34.05,4757
-118.35,34.02,5057
-121.49,38.54,12596
-120.99,39.2,10048
-117.75,34.07,6030
-118.41,34.17,3765
-121.49,38.63,12814
-117.68,34.03,13225
-117.09,32.72,14251
-122.13,37.45,18323
-122.58,38.38,19086
-116.99,32.73,14968
-118.44,34.06,5314
-117.03,32.78,15019
-117.04,32.79,14713
-120.41,34.87,17362
-118.1,33.83,8148
